Anid;Al;Alternate ID;As;Ba;Ca;Ce;Co;Context;Country;Cr;Cs;Dy;Eu;Exterior Decoration;Fe;Hf;Interior Decoration;Investigator;K;La;Latitude (copie);Latitude;Longitude (copie);Longitude;Lu;Material;Mn;Na;Nd;Ni;Nombre d'enregistrements;Period category;Period (groupe) null or not;Period;Rb;Sb;Sc;Site Name;Sm;Source/Excavator/Museum;Sr;State/Province;Ta;Tb;Th;Ti;U;V;Vessel Form;Ware;Yb;Zn;Zr
NSM035;78765,7813;AMA1-20;7,3813;565,5534;22303,0977;67,5976;15,7409;;Argentina;45,4776;7,5879;4,7834;1,2515;;42153,9961;5,0302;;Sugrañes, Nuria;30096,1348;30,7403;-34,85027777;-34.85027777;-69,88863888;-69.88863888;0,4164;pottery;868,3466;19748,9707;32,6506;0;1;Autre;Autre;Holoceno tardío;98,368;0;15,2141;Arroyo Malo 1;6,8411;MHNSR;362,6172;Mendoza;0,754;0,8054;9,7837;3811,5823;4,4155;134,7311;Cuerpo;earthenware;2,9835;136,9841;122,1835
NSM072;86976,3594;RA1-22052;5,4362;444,0949;23156,1074;79,8731;12,7562;;Argentina;38,3651;13,2425;5,875;1,1431;;35109,1914;6,9482;;Sugrañes, Nuria;32999,9922;36,1382;-34,7586111;-34.7586111;-68,37055555;-68.37055555;0,5474;pottery;919,4655;16767,0742;29,8541;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);161,3644;0,9777;13,2096;Rincon del Atuel 1;7,0036;MHNSR;355,9233;Mendoza;1,2266;0,9842;13,2423;3464,6155;4,3254;88,8433;;earthenware;3,7369;97,7788;189,9856
NSM075;107226,7344;RA1-30295;12,4403;377,6429;23518,4902;35,3218;16,5949;;Argentina;8,5247;1,9882;4,6958;1,2762;;60181,7578;4,002;;Sugrañes, Nuria;10939,1602;11,9966;-34,7586111;-34.7586111;-68,37055555;-68.37055555;0,4007;pottery;1655,2383;20677,5371;16,1657;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);32,274;1,0263;25,634;Rincon del Atuel 1;4,5001;MHNSR;347,1773;Mendoza;0,3794;0,7027;4,6261;5650,1841;0,8109;142,5269;;earthenware;2,607;106,9612;92,1218
NSM076;98174,1328;RA1-9913;4,8412;704,4907;3066,5566;89,7096;34,727;;Argentina;64,7921;16,1709;6,6699;1,4585;;45512,8086;6,913;;Sugrañes, Nuria;34183,7969;39,9469;-34,7586111;-34.7586111;-68,37055555;-68.37055555;0,5108;pottery;2358,2002;12938,335;33,4349;44,4081;1;late;Autre;Late ceramic period (Agroalfarero tardio);175,9868;0,4898;15,8255;Rincon del Atuel 1;7,769;MHNSR;152,207;Mendoza;1,7817;0,9963;13,799;5117,1602;4,3324;145,4651;;earthenware;3,2557;106,8437;220,0537
NSM026;96329,1953;AMA1-66;3,1449;508,6252;19475,9336;49,3622;9,648;;Argentina;32,5243;2,5941;4,487;1,2915;;38427,3047;7,7854;;Sugrañes, Nuria;22075,0977;24,7529;-34,85027777;-34.85027777;-69,88863888;-69.88863888;0,3656;pottery;640,9711;24377,0117;26,1849;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);59,4546;0,3056;13,879;Arroyo Malo 1;5,8567;MHNSR;234,5828;Mendoza;0,8216;0,785;8,3459;6642,8916;2,2454;86,6988;Indeterminado;earthenware;2,5341;70,8127;192,4806
NSM006;81770,9141;LG1-5-10-15;16,5433;428,9678;31123,2109;66,159;15,2355;;Argentina;32,9859;10,4399;4,4113;1,2691;none;40439,8477;4,593;none;Sugrañes, Nuria;29591,9316;31,9416;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,3659;pottery;924,4485;16931,2539;32,092;0;1;Autre;Autre;Holoceno tardío;113,5747;1,0326;15,6745;Los Gallegos 1;6,1138;MHNSR;222,9401;Mendoza;0,6653;0,7162;9,784;4150,9619;3,692;144,7093;Cuello;earthenware;2,3738;103,6339;135,241
NSM007;79049,7578;LG1-7;14,0723;1627,9896;40709,1992;57,2516;16,0897;;Argentina;33,3808;9,7586;4,7108;1,1984;none;40809,8359;4,4205;none;Sugrañes, Nuria;31672,9219;26,9567;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,3673;pottery;876,089;15999,1621;26,3298;0;1;Autre;Autre;Holoceno tardío;110,2596;1,1471;15,6004;Los Gallegos 1;5,8038;MHNSR;349,1061;Mendoza;0,6555;0,7791;9,1707;4074,1838;3,6585;153,5736;Cuello;earthenware;2,4007;108,1761;128,3438
NSM001;103694,3906;LG1-18-19;14,9741;541,7659;23687,168;39,4056;15,1477;;Argentina;15,5339;3,3676;5,3369;1,4757;none;55036,4102;4,5885;none;Sugrañes, Nuria;20483,8438;18,5139;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,4106;pottery;1200,2838;22563,1738;21,5918;0;1;Autre;Autre;Holoceno tardío;57,9317;0,9524;22,5582;Los Gallegos 1;5,7493;MHNSR;311,5944;Mendoza;0,3727;0,9514;5,7979;4845,9136;1,4772;143,493;Cuerpo;earthenware;3,0292;95,1471;71,5251
NSM002;74573,1953;LG1-3;14,8957;575,78;36440,75;56,8756;16,4138;;Argentina;38,7925;8,1089;4,8185;1,2178;none;43550,4531;4,7044;none;Sugrañes, Nuria;34606,6719;25,889;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,4076;pottery;970,7128;19468,1504;26,3287;0;1;Autre;Autre;Holoceno tardío;107,4523;0,8311;15,5032;Los Gallegos 1;5,678;MHNSR;254,6717;Mendoza;0,6986;0,7693;9,09;4089,5833;3,439;134,7155;Cuerpo;earthenware;2,4341;99,3841;143,508
NSM003;85069,4375;LG1-6-22;14,1201;580,8285;35537,9258;56,655;15,3522;;Argentina;36,4236;8,6033;4,5064;1,1971;none;42613,7148;4,5662;none;Sugrañes, Nuria;33202,0156;26,1323;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,4078;pottery;952,0532;19860,3535;27,9713;0;1;Autre;Autre;Holoceno tardío;108,7316;0,8232;15,4713;Los Gallegos 1;5,7032;MHNSR;301,7325;Mendoza;0,6667;0,6965;9,196;4439,6313;3,3419;148,6648;Cuerpo;earthenware;2,4126;88,3708;94,478
NSM005;92910,1094;LG1-4-11;7,8386;772,3215;35971;51,6765;12,6954;;Argentina;41,5215;11,8191;3,6973;1,1204;none;38435,0273;5,0662;none;Sugrañes, Nuria;24733,3223;25,2514;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,3426;pottery;719,4191;21591,123;24,6712;0;1;Autre;Autre;Holoceno tardío;83,7786;0,9112;14,5079;Los Gallegos 1;5,1086;MHNSR;306,547;Mendoza;0,5971;0,6611;9,2265;4072,9229;2,9452;121,288;Cuerpo;earthenware;2,1498;95,3438;139,3925
NSM010;91204,6406;LG1-16;9,347;794,4894;31194,4727;54,6291;14,2244;;Argentina;42,4864;12,2137;3,856;1,2002;none;39913,6406;4,7578;none;Sugrañes, Nuria;24019,832;25,8448;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,3265;pottery;873,8175;21414,998;24,6462;0;1;Autre;Autre;Holoceno tardío;83,1725;0,9195;15,2774;Los Gallegos 1;5,3125;MHNSR;286,6795;Mendoza;0,5831;0,6603;9,5236;4216,0347;3,5862;123,4619;Cuerpo;earthenware;2,1963;101,5868;129,2985
NSM008;78661,7031;LG1-26;10,0546;575,9691;20673,043;53,564;13,8614;;Argentina;33,6281;7,4601;4,2981;1,1928;none;38175,2383;4,2972;none;Sugrañes, Nuria;31159,1191;24,6735;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,3041;pottery;729,573;16942,1895;25,7588;16,9488;1;Autre;Autre;Holoceno tardío;99,197;0,7388;13,6045;Los Gallegos 1;5,3401;MHNSR;286,3253;Mendoza;0,6613;0,6971;8,1857;3643,3188;3,3234;126,5032;Cuerpo;earthenware;2,0905;82,3367;131,3269
NSM004;80016,5547;LG1-27;15,3383;861,5786;47632,5313;53,3492;15,4199;;Argentina;34,5263;7,7394;4,3046;1,1438;none;40084,5664;4,1079;none;Sugrañes, Nuria;34082,2656;24,7592;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,3485;pottery;916,1301;17093,2539;24,442;31,7311;1;Autre;Autre;Holoceno tardío;103,7602;0,8152;14,5758;Los Gallegos 1;5,377;MHNSR;341,1357;Mendoza;0,6178;0,7502;8,5687;4218,752;2,8741;135,3528;Cuerpo;earthenware;2,3285;94,7765;117,6701
NSM009;78552,1797;LG1-24;11,6516;463,8829;34589,9141;56,538;15,1383;;Argentina;35,2631;10,1866;4,3286;1,1929;none;39981,9766;4,3252;none;Sugrañes, Nuria;30298,6602;26,3893;-34,79536388;-34.79536388;-67,952263888;-67.952263888;0,3464;pottery;846,8339;16198,6504;26,1721;35,8816;1;Autre;Autre;Holoceno tardío;114,7255;1,0687;15,5098;Los Gallegos 1;5,6434;MHNSR;292,2819;Mendoza;0,6794;0,7642;9,1377;4375,6602;3,4568;144,4976;Indeterminado;earthenware;2,5507;104,7744;104,2304
NSM032;79386,0703;AMA1-61;7,213;529,6696;19464,2129;66,198;14,9198;;Argentina;44,7328;7,5048;4,6987;1,2636;incise;40986,4063;4,6691;none;Sugrañes, Nuria;23060,0176;30,6404;-34,85027777;-34.85027777;-69,88863888;-69.88863888;0,3998;pottery;620,5808;17379,8242;36,7605;0;1;Autre;Autre;Holoceno tardío;100,7931;0,5385;14,9448;Arroyo Malo 1;6,941;MHNSR;289,1649;Mendoza;0,7227;0,9017;9,4186;3614,5603;4,126;138,2016;Cuello;earthenware;2,6336;128,1077;125,1154
NSM030;85438,3359;AMA1-71;6,3668;494,4845;27249,5859;54,0832;14,7397;;Argentina;42,0329;5,7693;3,9889;1,1294;incise;38304,7656;4,551;none;Sugrañes, Nuria;21194,4199;24,202;-34,85027777;-34.85027777;-69,88863888;-69.88863888;0,3235;pottery;952,8674;20423,2051;24,4096;45,4807;1;Autre;Autre;Holoceno tardío;90,6956;0,436;14,0861;Arroyo Malo 1;5,4502;MHNSR;455,0747;Mendoza;0,6254;0,7563;7,3838;4076,0901;2,4378;121,5031;Cuerpo;earthenware;2,3888;110,1419;112,5431
NSM014;107598,5547;PJ2-T920;9,2292;570,9465;31075,9512;45,4514;28,972;;Argentina;76,4431;2,8821;2,8803;1,171;none;57004,3984;3,5691;none;Sugrañes, Nuria;14450,2373;15,7503;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2195;pottery;1827,9879;19631,1543;17,4321;0;1;Autre;Autre;Holoceno tardío;43,2609;0,5596;20,958;Puesto Jaque 2;4,1679;MHNSR;454,7375;Mendoza;0,2898;0,4632;5,1237;5056,7026;1,9694;187,9467;Base;earthenware;1,6363;88,3667;82,9549
NSM017;106915,9375;PJ2-T905;7,7642;539,0318;29473,1543;30,3695;17,1166;;Argentina;122,8319;3,1712;3,1113;1,1457;none;55421,6484;3,721;none;Sugrañes, Nuria;15472,958;14,2392;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2189;pottery;930,7057;19749,3887;17,6711;0;1;Autre;Autre;Holoceno tardío;43,1807;0,6342;21,028;Puesto Jaque 2;3,8971;MHNSR;382,5142;Mendoza;0,3008;0,46;4,15;5713,6685;1,4498;169,4268;Base;earthenware;1,6244;78,7995;76,5566
NSM013;104920,8516;PJ2-T903;9,9675;519,2286;30538,5215;41,7131;25,9062;;Argentina;78,5581;3,141;3,2098;1,1858;none;58564,8633;3,5328;none;Sugrañes, Nuria;11607,0449;14,9598;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2275;pottery;1266,3452;19238,6836;16,8233;0;1;Autre;Autre;Holoceno tardío;43,6371;0,567;20,6458;Puesto Jaque 2;4,1184;MHNSR;418,7871;Mendoza;0,3014;0,4986;4,2004;5593,2705;1,4662;199,2023;Boca;earthenware;1,7083;81,2149;101,3712
NSM011;105504,6953;PJ2-4-T914;8,4608;625,9685;31595,5664;40,6319;22,9118;;Argentina;74,6209;3,0415;3,0422;1,1831;none;55098,1328;3,4605;none;Sugrañes, Nuria;14115,4746;15,2064;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2275;pottery;956,3602;18878,4199;18,9324;0;1;Autre;Autre;Holoceno tardío;47,4915;0,5734;20,1408;Puesto Jaque 2;4,1018;MHNSR;400,5872;Mendoza;0,3147;0,5958;4,877;6673,4194;1,3416;173,3724;Cuerpo;earthenware;1,6955;75,4948;87,3358
NSM015;110451,9844;PJ2-T929;10,5343;489,7233;30968,5254;30,3853;15,8961;;Argentina;78,6486;3,0472;2,9201;1,1192;none;57069,5938;4,122;none;Sugrañes, Nuria;12083,6787;14,4046;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2101;pottery;847,9936;19410,8457;17,5885;0;1;Autre;Autre;Holoceno tardío;47,8627;0,5498;20,5043;Puesto Jaque 2;3,9357;MHNSR;397,4356;Mendoza;0,2718;0,4249;4,3939;5807,917;1,621;172,9005;Cuerpo;earthenware;1,6014;76,6733;85,9273
NSM016;105763,3281;PJ2-T919;8,3447;507,6633;32523,5859;28,78;15,5146;;Argentina;82,4506;2,9496;3,1076;1,1241;none;55465,1133;3,6767;none;Sugrañes, Nuria;14946,3066;14,7327;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2012;pottery;831,568;19430,5684;15,667;0;1;Autre;Autre;Holoceno tardío;45,7653;0,6474;20,9181;Puesto Jaque 2;3,9355;MHNSR;406,0623;Mendoza;0,2927;0,4628;4,4538;6284,5752;1,3695;171,2108;Cuerpo;earthenware;1,6688;82,0733;83,3866
NSM018;95806,8438;PJ2-10;26,6031;481,1023;18444,8789;50,5734;14,3947;;Argentina;33,3876;16,2869;2,8478;0,8704;none;64985,7891;4,4749;none;Sugrañes, Nuria;19563,5293;15,0493;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2836;pottery;713,9686;17889,1094;16,4156;0;1;Autre;Autre;Holoceno tardío;74,0362;1,0901;23,8773;Puesto Jaque 2;3,7624;MHNSR;286,1836;Mendoza;0,4807;0,4634;11,2366;5843,6733;3,0535;200,2657;Cuerpo;earthenware;2,0084;76,9225;145,2981
NSM019;109664,1563;PJ2-T921;9,0406;557,2501;29918,0039;38,178;24,1836;;Argentina;72,0768;3,0667;2,8532;1,1513;none;56372,8398;3,5421;none;Sugrañes, Nuria;12512,4141;14,3666;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2325;pottery;1185,6666;19944,3516;17,6149;0;1;Autre;Autre;Holoceno tardío;49,502;0,5579;20,5854;Puesto Jaque 2;3,846;MHNSR;375,9311;Mendoza;0,2788;0,4729;4,236;6086,5327;1,1088;170,0884;Cuerpo;earthenware;1,665;73,7889;103,6898
NSM012;108189,9141;PJ2-6-7;10,1422;614,6703;32574,2246;53,2367;35,2629;;Argentina;77,8547;3,2538;3,0903;1,2033;none;58470,4766;3,4731;none;Sugrañes, Nuria;16227,9199;16,7931;-35,178333;-35.178333;-69,9852777;-69.9852777;0,2321;pottery;2218,3931;19954,8008;17,7667;24,4115;1;Autre;Autre;Holoceno tardío;50,5668;0,6468;21,0517;Puesto Jaque 2;4,1978;MHNSR;448,5805;Mendoza;0,3287;0,5567;4,3514;5426,0786;1,3112;180,6988;Cuerpo;earthenware;1,7579;80,9142;84,2116
NSM047;91914,6641;RI-26;13,4932;621,1404;19741,3594;43,4882;18,5104;;Argentina;29,1006;3,2909;4,7857;1,5998;painting;60105,1914;5,1474;painting;Sugrañes, Nuria;12735,9795;21,7335;-34,3835;-34.3835;-69,87302777;-69.87302777;0,4439;pottery;1115,3766;18324,2832;24,885;0;1;Autre;Autre;Holoceno tardío;50,3802;0;23,7279;Risco de los Indios;5,8785;MHNSR;323,9744;Mendoza;0,4741;0,8135;6,757;6577,104;1,8549;138,6902;;earthenware;3,0635;129,174;147,7716
NSM050;101894,1563;RI-163;23,7244;487,8926;22798,8457;43,6339;25,2033;;Argentina;31,4201;3,4303;4,9602;1,6059;painting;76855,3984;5,2262;painting;Sugrañes, Nuria;12115,6504;22,0013;-34,3835;-34.3835;-69,87302777;-69.87302777;0,4102;pottery;1188,9672;12472,1113;27,1245;0;1;Autre;Autre;Holoceno tardío;53,8083;0;30,2521;Risco de los Indios;6,1202;MHNSR;245,5499;Mendoza;0,4749;0,8265;5,9627;6783,0015;2,1834;195,5794;;earthenware;3,0264;113,9483;136,8285
NSM109;97313,4688;Puesto la Isla 6;12,6382;279,9632;32697,8711;75,5412;11,4728;;Argentina;51,043;2,5295;3,4058;1,7723;pinted;34201,1445;4,3106;pinted;Ots, María José;12317,7822;33,8939;-33,4987222;-33.4987222;-69,14991666;-69.14991666;0,2515;pottery;358,3316;21798,957;37,2839;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);28,8807;2,1026;24,5719;Puesto La Isla;6,2219;Ots, María José;547,8464;Mendoza;0,8406;0,7286;3,8515;5149,6621;1,2391;197,6811;Unrestricted (bowl);earthenware;1,8762;66,6597;96,2763
NSM112;80899,4297;Puesto la Isla 9;20,3599;673,6595;5836,938;66,4625;15,0637;;Argentina;62,3023;10,1893;4,7515;1,2454;smoothed;39953,7891;5,3144;pinted;Ots, María José;28356,9355;30,911;-33,4987222;-33.4987222;-69,14991666;-69.14991666;0,3873;pottery;864,9473;14039,0889;26,1871;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);136,0721;3,3306;14,0807;Puesto La Isla;6,1081;Ots, María José;144,4034;Mendoza;0,9197;0,8796;9,3788;3679,4314;2,8754;112,1702;Restricted;earthenware;2,4298;143,945;179,5431
NSM111;80464,1797;Puesto la Isla 8;13,3439;684,9507;15141,4512;66,7246;13,0827;;Argentina;56,2333;8,0245;4,5401;1,211;smoothed;36946,8203;5,2382;pinted;Ots, María José;25489,916;31,7957;-33,4987222;-33.4987222;-69,14991666;-69.14991666;0,3629;pottery;815,3856;17220,959;27,2254;50,603;1;late;Autre;Late ceramic period (Agroalfarero tardio);118,1853;2,4362;12,8139;Puesto La Isla;6,0563;Ots, María José;365,4909;Mendoza;0,9355;0,6992;8,913;3719,5422;2,5375;105,4123;Restricted;earthenware;2,3552;128,6129;140,7147
NSM116;80032,0234;MDZ044;14,1889;457,137;20199,9395;72,3921;13,4224;;Argentina;35,8162;14,0296;4,7508;1,279;pinted;37710,8516;5,816;pinted;Ots, María José;32856,1406;32,6099;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4112;pottery;878,866;14315,7852;31,8232;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);147,3035;1,2984;14,1985;Agua Amarga;6,6404;Ots, María José;479,8516;Mendoza;1,0785;0,8622;11,6246;3026,0962;3,1118;84,5204;Restricted (aríbalo);earthenware;2,8079;109,4979;159,4061
NSM114;93510,1797;SG20;16,7508;809,4695;20916,875;82,651;22,2315;;Argentina;90,8689;12,9434;5,5197;1,5326;smoothed;53132,2539;4,9505;pinted;Ots, María José;30432,0977;38,9925;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4702;pottery;1274,6135;10351,0439;34,9016;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);166,9571;4,3057;18,9098;Agua Amarga;7,6855;Ots, María José;149,0551;Mendoza;1,1571;0,935;12,1915;4843,0742;4,2065;134,3448;Restricted (aríbalo);earthenware;3,1961;212,9629;149,8779
NSM122;108736,5625;A/25.48;28,6602;881,7165;20034,8672;76,6509;23,089;;Argentina;93,85;13,5232;4,6138;1,4062;smoothed;53439,3438;4,8999;polished;Ots, María José;31912,6992;35,765;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4089;pottery;1481,3079;14001,0332;31,9493;53,0868;1;late;Autre;Late ceramic period (Agroalfarero tardio);165,8321;4,3078;18,4533;Agua Amarga;7,073;Ots, María José;272,5688;Mendoza;1,1207;0,7641;12,596;4122,3013;3,8932;148,0156;Restricted (aríbalo);earthenware;2,8402;210,6309;125,105
NSM115;102867,75;A24/38;29,554;857,5939;19317,332;75,5411;23,3322;;Argentina;95,582;13,8576;4,579;1,3527;smoothed;53561,2969;3,9465;polished;Ots, María José;35575,3047;35,2308;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4182;pottery;1429,8116;14256,3682;31,1484;80,1944;1;late;Autre;Late ceramic period (Agroalfarero tardio);166,8741;4,0043;18,5338;Agua Amarga;6,7916;Ots, María José;269,8191;Mendoza;0,9768;0,7096;12,6341;4457,2993;3,3847;136,3121;Restricted (aríbalo);earthenware;2,561;214,3368;100,6005
NSM110;99419,375;Puesto la Isla 7;6,4603;126,0679;3745;37,8323;4,8781;;Argentina;6,73;3,0406;3,8564;1,1014;pinted;25617,3555;7,6451;slip;Ots, María José;14972,8867;16,7263;-33,4987222;-33.4987222;-69,14991666;-69.14991666;0,5553;pottery;336,4407;40427,4688;18,4372;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);62,9988;1,1119;14,4975;Puesto La Isla;5,2566;Ots, María José;35,6807;Mendoza;0,7795;0,5653;22,5753;4975,875;4,5519;90,1398;Unrestricted (bowl);earthenware;3,3522;38,4841;181,3394
NSM113;96887,3984;Puesto la Isla 10;12,6813;400,4325;27045,6387;40,3003;15,6547;;Argentina;41,6011;3,2607;5,4078;1,6105;smoothed;68629,7344;5,8666;slip/pinted;Ots, María José;10973,7588;21,4712;-33,4987222;-33.4987222;-69,14991666;-69.14991666;0,4531;pottery;1234,5597;18762,5605;23,6073;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);50,1336;1,4747;23,5102;Puesto La Isla;6,1232;Ots, María José;303,0857;Mendoza;0,5372;0,7612;6,0943;7012,6553;2,1582;209,1504;Restricted;earthenware;3,1507;103,2322;161,7169
NSM108;85086,0313;Puesto la Isla 5;8,2206;703,1077;10325,873;77,1498;17,1831;;Argentina;73,4471;10,4178;5,2585;1,406;smoothed;45687,6992;5,9729;smoothed;Ots, María José;35732,6328;37,0329;-33,4987222;-33.4987222;-69,14991666;-69.14991666;0,4747;pottery;935,9056;11779,3477;33,6967;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);142,869;3,4217;16,1493;Puesto La Isla;7,2634;Ots, María José;140,9109;Mendoza;1,1194;0,8749;11,1694;4635,7871;3,2651;134,6257;Unrestricted (bowl);earthenware;3,1592;144,0205;173,2221
NSM121;93158,1719;A5/51;36,6639;637,0965;8736,9063;77,4761;19,1578;;Argentina;70,149;13,6207;5,0018;1,4871;pinted;47244,9336;5,2384;smoothed;Ots, María José;30866,4219;37,4439;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4347;pottery;1094,7072;14851,4912;34,6881;53,643;1;late;Autre;Late ceramic period (Agroalfarero tardio);155,5744;2,9103;16,3;Agua Amarga;7,4622;Ots, María José;157,5174;Mendoza;1,0187;0,8316;11,5219;3638,2605;3,3657;144,3311;Unrestricted (bowl);earthenware;2,8367;219,5617;149,4171
NSM119;85204,5234;A12/52.7;8,3413;578,7246;25132,6367;60,6502;10,4143;;Argentina;25,4453;8,4535;3,9756;1,0161;smoothed;30846,4434;4,6174;smoothed;Ots, María José;29513,1523;26,8241;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,3374;pottery;898,6652;16362,9258;24,786;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);115,6622;0,7704;11,487;Agua Amarga;5,6048;Ots, María José;306,7556;Mendoza;0,8983;0,7509;10,1384;2058,5242;3,3428;53,7291;Restricted (aríbalo);earthenware;2,1621;113,7573;128,765
NSM120;103632,8125;SG18;34,4086;783,3503;6103,6919;81,6778;21,2317;;Argentina;82,9294;19,0123;5,361;1,5796;smoothed;52512,8555;4,4401;smoothed;Ots, María José;31595,5742;39,7395;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4698;pottery;1322,3629;12413,2871;38,8277;53,6777;1;late;Autre;Late ceramic period (Agroalfarero tardio);184,0821;4,4397;18,387;Agua Amarga;7,8755;Ots, María José;164,8915;Mendoza;1,0947;0,8822;12,3213;4250,8467;3,5561;183,2698;Restricted (aríbalo);earthenware;3,0449;252,7918;122,0319
NSM117;75459,8438;A1/39;12,6815;427,521;26794,875;76,3836;13,405;;Argentina;31,2583;11,5946;5,1889;1,0972;smoothed;36840,8945;6,4662;smoothed;Ots, María José;33890,2148;34,413;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,5005;pottery;1072,2056;19343,2578;33,706;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);156,7571;1,1479;13,2166;Agua Amarga;7,2956;Ots, María José;274,9745;Mendoza;1,3742;0,8395;11,7598;3002,3867;3,7501;74,676;restricted (big container);earthenware;3,4543;105,2974;150,5003
NSM131;87018,9609;Va;12,4487;376,6368;11823,3057;64,0367;12,0778;;Argentina;46,2562;7,7405;6,1279;1,0048;smoothed;34723,6484;4,7135;smoothed;Ots, María José;36363,5391;29,1652;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,5682;pottery;841,8279;16257,8447;29,7276;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);221,8537;1,5385;11,9759;Agua Amarga;6,7852;Ots, María José;141,9235;Mendoza;1,3154;0,9001;18,4685;3613,1089;4,8767;90,6056;restricted (big container);earthenware;3,7402;135,5417;141,2633
NSM118;79495,5234;A14/49;11,2748;455,9265;24785,7754;74,3298;13,0523;;Argentina;38,1986;10,9513;4,9314;1,2559;smoothed;36534,832;6,2831;smoothed;Ots, María José;29298,2012;34,5062;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4449;pottery;730,1463;18010,3555;33,068;30,6132;1;late;Autre;Late ceramic period (Agroalfarero tardio);135,2829;1,1697;13,4025;Agua Amarga;6,7628;Ots, María José;405,0797;Mendoza;0,9621;0,8946;10,9022;3176,8945;3,2599;87,7444;restricted (big container);earthenware;3,1065;91,6571;158,7663
NSM127;81545,5313;A4/35.8;11,9746;422,8772;18057,8301;92,7118;12,9992;;Argentina;49,7295;8,5919;5,6447;1,1343;smoothed;35841,75;4,6773;smoothed;Ots, María José;36541,918;40,6578;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,5735;pottery;838,3653;13965,3242;39,4735;37,8166;1;late;Autre;Late ceramic period (Agroalfarero tardio);199,3668;1,5822;12,4983;Agua Amarga;8,5806;Ots, María José;144,2579;Mendoza;2,6348;1,192;16,5948;3213,6331;4,3261;78,4699;restricted (big container);earthenware;3,7798;140,7239;121,4572
NSM126;87325,7344;B21/43;20,9014;531,192;29425,5137;70,1615;15,8265;;Argentina;55,7546;9,1244;4,8682;1,3071;smoothed;42411,3086;5,6445;smoothed;Ots, María José;30419,5586;32,1955;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,4248;pottery;971,0167;15339,8486;30,4587;0;1;late;Autre;Late ceramic period (Agroalfarero tardio);127,5171;1,7259;15,0259;Agua Amarga;6,5553;Ots, María José;294,6221;Mendoza;1,0732;0,9138;10,8918;4025,0811;3,2101;103,7172;restricted (cooking pot);earthenware;3,072;160,5913;163,6351
NSM132;82946,1797;Isb;8,9971;631,412;13002,5693;58,0075;10,8137;Refuse deposit – 530+50BP (UTCL1725) 450+50BP (Beta-261727);Argentina;41,4323;5,5912;3,7093;1,1597;smoothed;30927,8008;4,4293;smoothed;Ots, María José;23519,5488;26,7415;-33,47180555;-33.47180555;-69,18346898;-69.18346898;0,2948;pottery;697,5345;22728,3242;27,0042;30,1353;1;late;Autre;Late ceramic period (Agroalfarero tardio);88,9315;1,4706;10,0172;Agua Amarga;5,198;Ots, María José;471,8217;Mendoza;0,7067;0,5978;7,2728;3234,1064;2,7034;84,1386;restricted (cooking pot);earthenware;1,8704;124,5083;112,6993
